0.0,656,-5
10.0,16382,5
20.0,72157,15
30.0,124245,25
40.0,165839,35
50.0,193650,45
60.0,162103,55
70.0,192556,65
80.0,137364,75
90.0,168751,85
100.0,171066,95
110.0,151388,105
120.0,73941,115
130.0,167303,125
140.0,93892,135
150.0,86697,145
160.0,53521,155
170.0,157649,165
180.0,41330,175
190.0,81383,185
200.0,0,195
210.0,33451,205
220.0,41184,215
230.0,17841,225
240.0,24743,235
250.0,48034,245
260.0,0,255
270.0,72128,265
280.0,1240,275
290.0,0,285
300.0,26928,295
310.0,600,305
320.0,0,315
330.0,600,325
340.0,0,335
350.0,549,345
360.0,0,355
370.0,340,365
380.0,0,375
390.0,446,385
400.0,0,395
410.0,813,405
420.0,0,415
430.0,755,425
440.0,0,435
450.0,0,445
460.0,551,455
470.0,0,465
480.0,639,475
490.0,0,485
500.0,0,495
510.0,492,505
520.0,0,515
530.0,0,525
