0.0,910,-5
10.0,9539,5
20.0,25075,15
30.0,49774,25
40.0,68915,35
50.0,83169,45
60.0,96216,55
70.0,110830,65
80.0,89678,75
90.0,130493,85
100.0,130579,95
110.0,131974,105
120.0,57097,115
130.0,145269,125
140.0,59938,135
150.0,70667,145
160.0,60847,155
170.0,195406,165
180.0,32933,175
190.0,64804,185
200.0,0,195
210.0,64275,205
220.0,47225,215
230.0,109990,225
240.0,93776,235
250.0,53160,245
260.0,0,255
270.0,66105,265
280.0,55921,275
290.0,0,285
300.0,40634,295
310.0,89898,305
320.0,0,315
330.0,57912,325
340.0,0,335
350.0,67979,345
360.0,0,355
370.0,71420,365
380.0,0,375
390.0,63449,385
400.0,0,395
410.0,92596,405
420.0,0,415
430.0,48755,425
440.0,0,435
450.0,0,445
460.0,51086,455
470.0,0,465
480.0,50518,475
490.0,0,485
500.0,0,495
510.0,19105,505
520.0,0,515
530.0,0,525
540.0,24203,535
550.0,0,545
560.0,0,555
570.0,27565,565
580.0,0,575
590.0,0,585
600.0,225550,595
610.0,0,605
620.0,0,615
630.0,147614,625
640.0,0,635
650.0,0,645
660.0,0,655
